,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
718,LLVA62352,BON SECOURS HEALTH SYSTEM WINDSOR,RICHMOND,VA,23227,female,FALSE,FALSE,4433.8,2018-04-04,FALSE,FALSE,0,2018-05-07,FALSE,FALSE,FALSE,0,0,33,LLVA62352,BON SECOURS HEALTH SYSTEM WINDSOR,RICHMOND,VA,23227,,,,,RICHMOND,Central
720,LLVA62373,GUARDIAN HOMECARE,RICHMOND,VA,23230,female,FALSE,FALSE,240,2018-03-27,FALSE,FALSE,0,2018-03-27,FALSE,FALSE,FALSE,0,0,0,LLVA62373,GUARDIAN HOMECARE,RICHMOND,VA,23230,,,,,RICHMOND,Central
722,LLVA62389,DAVIS AUTOSPORTS,RICHMOND,VA,23250,male,FALSE,FALSE,240,2018-04-19,FALSE,FALSE,0,2018-06-12,FALSE,FALSE,FALSE,0,0,54,LLVA62389,DAVIS AUTOSPORTS,RICHMOND,VA,23250,,,,,RICHMOND,Central
724,LLVA62423,BROWNSTONE ASSISTED LIVING FACILITY,RICHMOND,VA,23222,female,FALSE,FALSE,270,2018-04-19,FALSE,FALSE,324,2018-05-01,FALSE,FALSE,FALSE,0,0,12,LLVA62423,BROWNSTONE ASSISTED LIVING FACILITY,RICHMOND,VA,23222,,,,,RICHMOND,Central
726,LLVA62436,COLONIAL TRIMCRAFTERS INC,RICHMOND,VA,23238,male,FALSE,FALSE,539,2018-04-19,FALSE,FALSE,385,2018-08-03,FALSE,FALSE,FALSE,0,0,106,LLVA62436,COLONIAL TRIMCRAFTERS INC,RICHMOND,VA,23238,,,,,RICHMOND,Central
728,LLVA62444,SWANSON SERVICE LLC,RICHMOND,VA,23219,female,FALSE,FALSE,560,2018-04-19,FALSE,FALSE,0,2018-06-27,FALSE,FALSE,FALSE,0,0,69,LLVA62444,SWANSON SERVICE LLC,RICHMOND,VA,23219,,,,,RICHMOND,Central
730,LLVA62472,AEROTEK SCIENTIFIC,RICHMOND,VA,23230,male,FALSE,FALSE,750,2018-04-27,FALSE,FALSE,0,2018-04-27,FALSE,FALSE,FALSE,0,0,0,LLVA62472,AEROTEK SCIENTIFIC,RICHMOND,VA,23230,,,,,RICHMOND,Central
732,LLVA62495,BOBBY CREEL,RICHMOND,VA,23238,male,FALSE,FALSE,0,2018-05-01,FALSE,FALSE,0,2018-08-03,FALSE,FALSE,FALSE,0,0,94,LLVA62495,BOBBY CREEL,RICHMOND,VA,23238,,,,,RICHMOND,Central
734,LLVA62513,FAMILY LIFE SERVICES LLC,RICHMOND,VA,23228,,FALSE,FALSE,506,2018-05-21,FALSE,FALSE,0,2018-06-28,FALSE,FALSE,FALSE,0,0,38,LLVA62513,FAMILY LIFE SERVICES LLC,RICHMOND,VA,23228,,,,,RICHMOND,Central
736,LLVA62515,MANOR CARE/HEARTLAND SERVICES,RICHMOND,VA,23228,,FALSE,FALSE,0,2018-05-10,FALSE,FALSE,0,2018-05-10,FALSE,FALSE,FALSE,0,0,0,LLVA62515,MANOR CARE/HEARTLAND SERVICES,RICHMOND,VA,23228,,,,,RICHMOND,Central
738,LLVA62523,PAPERMOON,RICHMOND,VA,23225,female,FALSE,FALSE,2250,2018-05-15,FALSE,FALSE,0,2018-06-04,FALSE,FALSE,FALSE,0,0,20,LLVA62523,PAPERMOON,RICHMOND,VA,23225,,,,,RICHMOND,Central
740,LLVA62532,LIFE SERVICES INC,RICHMOND,VA,23233,,FALSE,FALSE,402.72,2018-05-11,FALSE,FALSE,0,2018-05-11,FALSE,FALSE,FALSE,0,0,0,LLVA62532,LIFE SERVICES INC,RICHMOND,VA,23233,,,,,RICHMOND,Central
742,LLVA62536,MACY'S,RICHMOND,VA,23235,,FALSE,FALSE,600,2018-05-18,FALSE,FALSE,0,2018-07-25,FALSE,FALSE,FALSE,0,0,68,LLVA62536,MACY'S,RICHMOND,VA,23235,,,,,RICHMOND,Central
744,LLVA62564,MSK,RICHMOND,TX,77406,male,FALSE,FALSE,2884.62,2018-05-29,FALSE,FALSE,1442.31,2018-05-31,FALSE,FALSE,FALSE,0,0,2,LLVA62564,MSK,RICHMOND,TX,77406,,,,,RICHMOND,NA
746,LLVA62573,SIGNATURE POOL SERVICES,RICHMOND,VA,23220,male,FALSE,FALSE,504,2018-05-31,FALSE,FALSE,504,2018-05-31,FALSE,FALSE,FALSE,0,0,0,LLVA62573,SIGNATURE POOL SERVICES,RICHMOND,VA,23220,,,,,RICHMOND,Central
748,LLVA62606,GRAPEVINE RESTAURANT,RICHMOND,VA,23233,,FALSE,FALSE,1535.38,2018-06-05,FALSE,FALSE,0,2018-06-18,FALSE,FALSE,FALSE,0,0,13,LLVA62606,GRAPEVINE RESTAURANT,RICHMOND,VA,23233,,,,,RICHMOND,Central
750,LLVA62607,UNIQUE SNACKS,RICHMOND,VA,23222,male,FALSE,FALSE,800,2018-06-05,FALSE,FALSE,495.05,2018-08-23,FALSE,FALSE,FALSE,0,0,79,LLVA62607,UNIQUE SNACKS,RICHMOND,VA,23222,,,,,RICHMOND,Central
752,LLVA62614,COVENANT PROPERTY,RICHMOND,VA,23227,male,TRUE,FALSE,53500,2018-06-04,FALSE,FALSE,0,2018-06-04,FALSE,FALSE,FALSE,0,0,0,LLVA62614,COVENANT PROPERTY,RICHMOND,VA,23227,,,,,RICHMOND,Central
754,LLVA62621,ACSH PRIMARY CARE OF VIRGINIA LLC,RICHMOND,VA,22193,,FALSE,FALSE,5062.68,2018-06-04,FALSE,FALSE,0,2018-06-04,FALSE,FALSE,FALSE,0,0,0,LLVA62621,ACSH PRIMARY CARE OF VIRGINIA LLC,RICHMOND,VA,22193,,,,,RICHMOND,Central
756,LLVA62654,SHAWARMA SHACK,RICHMOND,VA,23220,female,FALSE,FALSE,0,2018-06-15,FALSE,FALSE,0,2018-06-18,FALSE,FALSE,FALSE,0,0,3,LLVA62654,SHAWARMA SHACK,RICHMOND,VA,23220,,,,,RICHMOND,Central
758,LLVA62660,STAFFZONE,RICHMOND,VA,23220,male,FALSE,FALSE,90,2018-06-21,FALSE,FALSE,60,2018-07-09,FALSE,FALSE,FALSE,0,0,18,LLVA62660,STAFFZONE,RICHMOND,VA,23220,,,,,RICHMOND,Central
760,LLVA62666,SAFE HAVEN,RICHMOND,VA,23225,female,FALSE,FALSE,850,2018-06-14,FALSE,FALSE,0,2018-06-14,FALSE,FALSE,FALSE,0,0,0,LLVA62666,SAFE HAVEN,RICHMOND,VA,23225,,,,,RICHMOND,Central
762,LLVA62685,I-64 HOTEL AKAZA,RICHMOND,VA,23230,female,FALSE,FALSE,3000,2018-06-28,FALSE,FALSE,0,2018-07-25,FALSE,FALSE,FALSE,0,0,27,LLVA62685,I-64 HOTEL AKAZA,RICHMOND,VA,23230,,,,,RICHMOND,Central
764,LLVA62687,MISSIION REALTY,RICHMOND,VA,23226,female,FALSE,FALSE,1038,2018-06-21,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,0,LLVA62687,MISSIION REALTY,RICHMOND,VA,23226,,,,,RICHMOND,Central
766,LLVA62692,"TECH MARKETING GROUP,  INC.",RICHMOND,VA,23219,,FALSE,FALSE,800,2018-07-02,FALSE,FALSE,0,2018-07-03,FALSE,FALSE,FALSE,0,0,1,LLVA62692,"TECH MARKETING GROUP,  INC.",RICHMOND,VA,23219,,,,,RICHMOND,Central
768,LLVA62693,"SERVICEMASTER SERVICES, INC.",RICHMOND,VA,23220,female,FALSE,FALSE,759,2018-06-21,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,0,LLVA62693,"SERVICEMASTER SERVICES, INC.",RICHMOND,VA,23220,,,,,RICHMOND,Central
770,LLVA62717,POPEYES,RICHMOND,VA,23294,,FALSE,FALSE,437.79,2018-07-09,FALSE,FALSE,0,2018-07-12,FALSE,FALSE,FALSE,0,0,3,LLVA62717,POPEYES,RICHMOND,VA,23294,,,,,RICHMOND,Central
772,LLVA62719,SWANSON SERVICE LLC,RICHMOND,VA,23219,female,FALSE,FALSE,560,2018-06-27,FALSE,FALSE,200,2018-07-10,FALSE,FALSE,FALSE,0,0,13,LLVA62719,SWANSON SERVICE LLC,RICHMOND,VA,23219,,,,,RICHMOND,Central
774,LLVA62726,ADVANCED WINDOW TINT CO/RPM,RICHMOND,VA,23230,male,FALSE,FALSE,1265,2018-07-09,FALSE,FALSE,0,2018-09-10,FALSE,FALSE,FALSE,0,0,63,LLVA62726,ADVANCED WINDOW TINT CO/RPM,RICHMOND,VA,23230,,,,,RICHMOND,Central
776,LLVA62751,"SERVICEMASTER SERVICES, INC.",RICHMOND,VA,23220,female,FALSE,FALSE,759,2018-07-03,FALSE,FALSE,0,2018-08-21,FALSE,FALSE,FALSE,0,0,49,LLVA62751,"SERVICEMASTER SERVICES, INC.",RICHMOND,VA,23220,,,,,RICHMOND,Central
778,LLVA62760,S & G MOVERS,RICHMOND,VA,23231,,FALSE,FALSE,420,2018-07-10,FALSE,FALSE,0,2018-07-16,FALSE,FALSE,FALSE,0,0,6,LLVA62760,S & G MOVERS,RICHMOND,VA,23231,,,,,RICHMOND,Central
780,LLVA62761,S & G MOVERS LLC,RICHMOND,VA,23231,,FALSE,FALSE,351,2018-07-12,FALSE,FALSE,0,2018-07-20,FALSE,FALSE,FALSE,0,0,8,LLVA62761,S & G MOVERS LLC,RICHMOND,VA,23231,,,,,RICHMOND,Central
782,LLVA62793,"HARGROVE, OLIVER & PARKER, INC",RICHMOND,VA,23225,female,FALSE,FALSE,0,2018-07-18,FALSE,FALSE,0,2018-07-18,FALSE,FALSE,FALSE,0,0,0,LLVA62793,"HARGROVE, OLIVER & PARKER, INC",RICHMOND,VA,23225,,,,,RICHMOND,Central
784,LLVA62797,FIRST CLASS CONTRACTING,RICHMOND,VA,23224,male,FALSE,FALSE,2423.08,2018-07-25,FALSE,FALSE,0,2018-07-25,FALSE,FALSE,FALSE,0,0,0,LLVA62797,FIRST CLASS CONTRACTING,RICHMOND,VA,23224,,,,,RICHMOND,Central
786,LLVA62823,CONCENTRIX,RICHMOND,VA,23220,,FALSE,FALSE,479.92,2018-07-30,FALSE,FALSE,0,2018-07-30,FALSE,FALSE,FALSE,0,0,0,LLVA62823,CONCENTRIX,RICHMOND,VA,23220,,,,,RICHMOND,Central
788,LLVA62824,RVA RENOVATIONS,RICHMOND,VA,23228,male,FALSE,FALSE,3173,2018-07-30,FALSE,FALSE,0,2018-08-03,FALSE,FALSE,FALSE,0,0,4,LLVA62824,RVA RENOVATIONS,RICHMOND,VA,23228,,,,,RICHMOND,Central
790,LLVA62832,COR-TECH,RICHMOND,VA,23220,female,FALSE,FALSE,335,2018-08-06,FALSE,FALSE,385,2018-08-29,FALSE,FALSE,FALSE,0,0,23,LLVA62832,COR-TECH,RICHMOND,VA,23220,,,,,RICHMOND,Central
792,LLVA62863,SWANSON SECURITY,RICHMOND,VA,23230,male,FALSE,FALSE,1080,2018-08-17,FALSE,FALSE,0,2018-08-17,FALSE,FALSE,FALSE,0,0,0,LLVA62863,SWANSON SECURITY,RICHMOND,VA,23230,,,,,RICHMOND,Central
794,LLVA62868,VA SKYWIRE LLC,RICHMOND,VA,23803,male,FALSE,FALSE,3534,2018-08-23,FALSE,FALSE,0,2018-08-30,FALSE,FALSE,FALSE,0,0,7,LLVA62868,VA SKYWIRE LLC,RICHMOND,VA,23803,,,,,RICHMOND,Central
796,LLVA62877,S & G MOVERS LLC,RICHMOND,VA,23231,,FALSE,FALSE,351,2018-07-31,FALSE,FALSE,0,2018-08-17,FALSE,FALSE,FALSE,0,0,17,LLVA62877,S & G MOVERS LLC,RICHMOND,VA,23231,,,,,RICHMOND,Central
798,LLVA62887,SOUTHSIDE CARE'S THRIFT CENTER,RICHMOND,VA,23234,male,FALSE,FALSE,1093.88,2018-08-15,FALSE,FALSE,0,2018-08-15,FALSE,FALSE,FALSE,0,0,0,LLVA62887,SOUTHSIDE CARE'S THRIFT CENTER,RICHMOND,VA,23234,,,,,RICHMOND,Central
800,LLVA62889,NIGRIL INC,RICHMOND,VA,23294,,FALSE,FALSE,330,2018-08-15,FALSE,FALSE,0,2018-09-06,FALSE,FALSE,FALSE,0,0,22,LLVA62889,NIGRIL INC,RICHMOND,VA,23294,,,,,RICHMOND,Central
802,LLVA62917,JAN PRO OF RICHMOND,RICHMOND,VA,23230,female,FALSE,FALSE,85,2018-09-05,FALSE,FALSE,35,2018-09-06,FALSE,FALSE,FALSE,0,0,1,LLVA62917,JAN PRO OF RICHMOND,RICHMOND,VA,23230,,,,,RICHMOND,Central
804,LLVA62927,DAVIS AUTOSPORTS,RICHMOND,VA,23250,male,FALSE,FALSE,240,2018-08-08,FALSE,FALSE,240,2018-10-01,FALSE,FALSE,FALSE,0,0,54,LLVA62927,DAVIS AUTOSPORTS,RICHMOND,VA,23250,,,,,RICHMOND,Central
806,LLVA62939,HARGROVE OLIVER & PARKER INC,RICHMOND,VA,23225,female,FALSE,FALSE,0,2018-08-10,FALSE,FALSE,0,2018-08-10,FALSE,FALSE,FALSE,0,0,0,LLVA62939,HARGROVE OLIVER & PARKER INC,RICHMOND,VA,23225,,,,,RICHMOND,Central
808,LLVA62942,"HARGROVE OLIVER & PARKER, INC.",RICHMOND,VA,23225,female,FALSE,FALSE,208,2018-08-24,FALSE,FALSE,153.25,2018-09-17,FALSE,FALSE,FALSE,0,0,24,LLVA62942,"HARGROVE OLIVER & PARKER, INC.",RICHMOND,VA,23225,,,,,RICHMOND,Central
810,LLVA62983,HALEY AUTOMOTIVE,RICHMOND,VA,23294,female,FALSE,FALSE,65.45,2018-09-12,FALSE,FALSE,0,2018-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA62983,HALEY AUTOMOTIVE,RICHMOND,VA,23294,,,,,RICHMOND,Central
812,LLVA63000,STAFFORD & ASSOCIATES FAMILY DENTISTRY,RICHMOND,VA,23221,male,FALSE,FALSE,162,2018-09-12,FALSE,FALSE,162,2018-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA63000,STAFFORD & ASSOCIATES FAMILY DENTISTRY,RICHMOND,VA,23221,,,,,RICHMOND,Central
814,LLVA63023,THE MARCS AGENCY,RICHMOND,VA,23219,female,FALSE,FALSE,5000,2018-08-28,FALSE,FALSE,0,2018-08-28,FALSE,FALSE,FALSE,0,0,0,LLVA63023,THE MARCS AGENCY,RICHMOND,VA,23219,,,,,RICHMOND,Central
816,LLVA63049,CAVA CAPITAL LLC,RICHMOND,VA,23230,male,FALSE,FALSE,82705.86,2018-09-12,FALSE,FALSE,0,2018-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA63049,CAVA CAPITAL LLC,RICHMOND,VA,23230,,,,,RICHMOND,Central
818,LLVA63053,KLM INC,RICHMOND,VA,23221,female,FALSE,FALSE,1024.48,2018-10-10,FALSE,FALSE,0,2019-02-25,FALSE,FALSE,FALSE,0,0,138,LLVA63053,KLM INC,RICHMOND,VA,23221,,,,,RICHMOND,Central
820,LLVA63059,ADVANCED WINDOW TINT CO/RPM,RICHMOND,VA,23230,male,FALSE,FALSE,1265,2018-09-10,FALSE,FALSE,0,2018-10-03,FALSE,FALSE,FALSE,0,0,23,LLVA63059,ADVANCED WINDOW TINT CO/RPM,RICHMOND,VA,23230,,,,,RICHMOND,Central
822,LLVA63085,CQC HOLDINGS LLC DBA ARBJOURNAL,RICHMOND,VA,23226,male,FALSE,FALSE,8333.33,2018-09-18,FALSE,FALSE,0,2018-09-18,FALSE,FALSE,FALSE,0,0,0,LLVA63085,CQC HOLDINGS LLC DBA ARBJOURNAL,RICHMOND,VA,23226,,,,,RICHMOND,Central
824,LLVA63091,UNITED TRADESMEN GROUP,RICHMOND,VA,23226,female,FALSE,FALSE,700,2018-09-19,FALSE,FALSE,0,2018-09-19,FALSE,FALSE,FALSE,0,0,0,LLVA63091,UNITED TRADESMEN GROUP,RICHMOND,VA,23226,,,,,RICHMOND,Central
826,LLVA63102,TRADITIONZ SMOKEHOUSE,RICHMOND,VA,23224,female,FALSE,FALSE,300,2018-10-30,FALSE,FALSE,0,2018-11-16,FALSE,FALSE,FALSE,0,0,17,LLVA63102,TRADITIONZ SMOKEHOUSE,RICHMOND,VA,23224,,,,,RICHMOND,Central
828,LLVA63108,PATHWAYS TO LIFE,RICHMOND,VA,23226,female,FALSE,FALSE,120,2018-10-30,TRUE,FALSE,120,2019-01-28,FALSE,TRUE,FALSE,0,0,90,LLVA63108,PATHWAYS TO LIFE,RICHMOND,VA,23226,,,,,RICHMOND,Central
830,LLVA63119,BURGER BACH,RICHMOND,VA,23221,female,FALSE,FALSE,427,2018-10-10,FALSE,FALSE,427,2018-11-05,FALSE,FALSE,FALSE,0,0,26,LLVA63119,BURGER BACH,RICHMOND,VA,23221,,,,,RICHMOND,Central
832,LLVA63124,BEAUTIFUL SMILES BY DR JILL BUSSEY,RICHMOND,VA,23221,female,FALSE,FALSE,400,2018-10-30,FALSE,FALSE,0,2018-12-27,FALSE,FALSE,FALSE,0,0,58,LLVA63124,BEAUTIFUL SMILES BY DR JILL BUSSEY,RICHMOND,VA,23221,,,,,RICHMOND,Central
834,LLVA63128,RVA RENOVATIONS AND REPAIRS LLC,RICHMOND,VA,23226,male,FALSE,FALSE,3848,2018-09-26,FALSE,FALSE,0,2018-09-26,FALSE,FALSE,FALSE,0,0,0,LLVA63128,RVA RENOVATIONS AND REPAIRS LLC,RICHMOND,VA,23226,,,,,RICHMOND,Central
836,LLVA63153,LANGHORNE FAMILY CARE LLC,RICHMOND,VA,23236,,FALSE,FALSE,0,2018-10-04,FALSE,FALSE,0,2018-10-04,FALSE,FALSE,FALSE,0,0,0,LLVA63153,LANGHORNE FAMILY CARE LLC,RICHMOND,VA,23236,,,,,RICHMOND,Central
838,LLVA63164,BIONET,RICHMOND,VA,23260,female,FALSE,FALSE,2840.88,2018-10-15,FALSE,FALSE,0,2018-10-15,FALSE,FALSE,FALSE,0,0,0,LLVA63164,BIONET,RICHMOND,VA,23260,,,,,RICHMOND,Central
840,LLVA63165,BIONET,RICHMOND,VA,23260,female,FALSE,FALSE,2322.69,2018-10-15,FALSE,FALSE,0,2018-10-15,FALSE,FALSE,FALSE,0,0,0,LLVA63165,BIONET,RICHMOND,VA,23260,,,,,RICHMOND,Central
842,LLVA63170,M A WILLIAMS,RICHMOND,VA,23235,male,FALSE,FALSE,643,2018-10-30,FALSE,FALSE,0,2018-11-16,FALSE,FALSE,FALSE,0,0,17,LLVA63170,M A WILLIAMS,RICHMOND,VA,23235,,,,,RICHMOND,Central
844,LLVA63173,BIO-NET ELECTRIC LLC,RICHMOND,VA,23260,male,TRUE,FALSE,3284.6,2018-10-18,FALSE,FALSE,0,2018-10-18,FALSE,FALSE,FALSE,0,0,0,LLVA63173,BIO-NET ELECTRIC LLC,RICHMOND,VA,23260,,,,,RICHMOND,Central
846,LLVA63180,FAMILY GUIDANCE OF VIRGINIA,RICHMOND,VA,23235,female,FALSE,FALSE,600,2018-10-26,FALSE,FALSE,125,2019-03-15,FALSE,FALSE,FALSE,0,0,140,LLVA63180,FAMILY GUIDANCE OF VIRGINIA,RICHMOND,VA,23235,,,,,RICHMOND,Central
848,LLVA63188,VIRGINIA COLLISION CENTER,RICHMOND,VA,23223,male,FALSE,FALSE,630,2018-10-22,FALSE,FALSE,648,2019-01-03,FALSE,FALSE,FALSE,0,0,73,LLVA63188,VIRGINIA COLLISION CENTER,RICHMOND,VA,23223,,,,,RICHMOND,Central
850,LLVA63189,URIEL TRUCKING,RICHMOND,VA,23237,male,FALSE,FALSE,500,2018-10-23,FALSE,FALSE,395,2018-10-30,FALSE,FALSE,FALSE,0,0,7,LLVA63189,URIEL TRUCKING,RICHMOND,VA,23237,,,,,RICHMOND,Central
852,LLVA63193,FAMILY LIFE SERVICES LLC,RICHMOND,VA,23228,,FALSE,FALSE,506,2018-10-16,FALSE,FALSE,506,2018-11-07,FALSE,FALSE,FALSE,0,0,22,LLVA63193,FAMILY LIFE SERVICES LLC,RICHMOND,VA,23228,,,,,RICHMOND,Central
854,LLVA63214,DR HINA ALI,RICHMOND,VA,23226,female,FALSE,FALSE,483,2018-10-19,FALSE,FALSE,0,2018-10-19,FALSE,FALSE,FALSE,0,0,0,LLVA63214,DR HINA ALI,RICHMOND,VA,23226,,,,,RICHMOND,Central
856,LLVA63217,RUSSELL BROTHERS RENOVATION,RICHMOND,VA,23225,female,FALSE,FALSE,0,2018-10-19,FALSE,FALSE,0,2018-10-19,FALSE,FALSE,FALSE,0,0,0,LLVA63217,RUSSELL BROTHERS RENOVATION,RICHMOND,VA,23225,,,,,RICHMOND,Central
858,LLVA63240,IMPACT SERVICES INC,RICHMOND,VA,23222,male,TRUE,FALSE,1076.88,2018-11-09,FALSE,FALSE,0,2018-11-27,FALSE,FALSE,FALSE,0,0,18,LLVA63240,IMPACT SERVICES INC,RICHMOND,VA,23222,,,,,RICHMOND,Central
860,LLVA63257,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,,FALSE,FALSE,2100,2018-11-02,FALSE,FALSE,0,2018-11-02,FALSE,FALSE,FALSE,0,0,0,LLVA63257,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,,,,,RICHMOND,Central
862,LLVA63266,MANOR CARE OF VIRGINIA,RICHMOND,VA,23222,,FALSE,FALSE,477.66,2018-11-05,FALSE,FALSE,0,2018-11-05,FALSE,FALSE,FALSE,0,0,0,LLVA63266,MANOR CARE OF VIRGINIA,RICHMOND,VA,23222,,,,,RICHMOND,Central
864,LLVA63308,GUILDING LIGHTS LLC,RICHMOND,VA,23230,male,FALSE,FALSE,1679.98,2018-11-15,FALSE,FALSE,0,2018-11-15,FALSE,FALSE,FALSE,0,0,0,LLVA63308,GUILDING LIGHTS LLC,RICHMOND,VA,23230,,,,,RICHMOND,Central
866,LLVA63312,MICHAEL AND SON SERVICES,RICHMOND,VA,23220,,FALSE,FALSE,390,2018-11-29,FALSE,FALSE,0,2018-12-04,FALSE,FALSE,FALSE,0,0,5,LLVA63312,MICHAEL AND SON SERVICES,RICHMOND,VA,23220,,,,,RICHMOND,Central
868,LLVA63330,PTD INC,RICHMOND,VA,23231,female,FALSE,FALSE,1000,2018-11-29,FALSE,FALSE,0,2018-12-28,FALSE,FALSE,FALSE,0,0,29,LLVA63330,PTD INC,RICHMOND,VA,23231,,,,,RICHMOND,Central
870,LLVA63331,THE DUMP/HAYNES FURNITURE STORE,RICHMOND,VA,23222,male,FALSE,FALSE,300,2018-11-29,FALSE,FALSE,305,2018-12-20,FALSE,FALSE,FALSE,0,0,21,LLVA63331,THE DUMP/HAYNES FURNITURE STORE,RICHMOND,VA,23222,,,,,RICHMOND,Central
872,LLVA63337,FINISH LINE,RICHMOND,VA,23220,female,FALSE,FALSE,0,2018-11-30,FALSE,FALSE,0,2018-11-30,FALSE,FALSE,FALSE,0,0,0,LLVA63337,FINISH LINE,RICHMOND,VA,23220,,,,,RICHMOND,Central
874,LLVA63383,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,female,FALSE,FALSE,1755,2018-12-17,FALSE,FALSE,0,2018-12-18,FALSE,FALSE,FALSE,0,0,1,LLVA63383,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,,,,,RICHMOND,Central
876,LLVA63406,PPD DEVELOPMENT LP,RICHMOND,VA,23230,male,FALSE,FALSE,1586.88,2018-12-12,FALSE,FALSE,0,2018-12-12,FALSE,FALSE,FALSE,0,0,0,LLVA63406,PPD DEVELOPMENT LP,RICHMOND,VA,23230,,,,,RICHMOND,Central
878,LLVA63444,NOIZEMAKERS ENT LLC,RICHMOND,VA,23223,male,FALSE,FALSE,2980,2018-12-20,FALSE,FALSE,0,2019-01-02,FALSE,FALSE,FALSE,0,0,13,LLVA63444,NOIZEMAKERS ENT LLC,RICHMOND,VA,23223,,,,,RICHMOND,Central
880,LLVA63457,MENTAL HEALTH EXPERIENCE SUPPORTIVE SERVICES,RICHMOND,VA,23223,,FALSE,FALSE,4583.33,2018-12-20,FALSE,FALSE,0,2019-01-04,FALSE,FALSE,FALSE,0,0,15,LLVA63457,MENTAL HEALTH EXPERIENCE SUPPORTIVE SERVICES,RICHMOND,VA,23223,,,,,RICHMOND,Central
882,LLVA63463,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,female,FALSE,FALSE,1755,2019-01-04,FALSE,FALSE,0,2019-01-29,FALSE,FALSE,FALSE,0,0,25,LLVA63463,YOUTH DEVELOPMENT COUNSELING AGENCY,RICHMOND,VA,23223,,,,,RICHMOND,Central
884,LLVA63465,NISSAN OF RICHMOND,RICHMOND,VA,23233,male,FALSE,FALSE,1800,2019-01-17,FALSE,FALSE,1634.94,2019-03-14,FALSE,FALSE,FALSE,0,0,56,LLVA63465,NISSAN OF RICHMOND,RICHMOND,VA,23233,,,,,RICHMOND,Central
886,LLVA58848,TIG DELIVERY,CHESAPEAKE,VA,23323,male,FALSE,FALSE,3500,2015-11-13,FALSE,FALSE,429.91,2016-01-14,FALSE,FALSE,FALSE,0,0,62,LLVA58848,TIG DELIVERY,CHESAPEAKE,VA,23323,Transportation,,,,CHESAPEAKE,Hampton Roads
887,LLVA58994,"SOUTHERN COMMERICAL DEVELOPMENT, LLC",CHESAPEAKE,VA,23328,male,FALSE,FALSE,364,2015-12-22,FALSE,FALSE,247,2016-01-08,FALSE,FALSE,FALSE,0,0,17,LLVA58994,"SOUTHERN COMMERICAL DEVELOPMENT, LLC",CHESAPEAKE,VA,23328,Contracting/Construction,,,,CHESAPEAKE,Hampton Roads
888,LLVA59050,DIVERSIFIED CLEANING SERVICES,CHESAPEAKE,VA,23320,male,FALSE,FALSE,13.5,2016-01-08,TRUE,FALSE,15.31,2016-01-12,TRUE,FALSE,FALSE,0,0,4,LLVA59050,DIVERSIFIED CLEANING SERVICES,CHESAPEAKE,VA,23320,Cleaning services,,,,CHESAPEAKE,Hampton Roads
889,LLVA59060,J'S AUTO CLEANING SERVICE,CHESAPEAKE,VA,23320,male,FALSE,FALSE,2225,2016-01-12,FALSE,FALSE,0,2016-01-12,FALSE,FALSE,FALSE,0,0,0,LLVA59060,J'S AUTO CLEANING SERVICE,CHESAPEAKE,VA,23320,Cleaning services,,,,CHESAPEAKE,Hampton Roads
890,LLVA59068,BJS PLASTER & DRYWALL REPAIR,CHESAPEAKE,VA,23323,male,TRUE,FALSE,2200,2016-01-13,FALSE,FALSE,0,2016-01-13,FALSE,FALSE,FALSE,0,0,0,LLVA59068,BJS PLASTER & DRYWALL REPAIR,CHESAPEAKE,VA,23323,Contracting/Construction,,,,CHESAPEAKE,Hampton Roads
891,LLVA59115,DUNRITE INC.,CHESAPEAKE,VA,23323,male,FALSE,FALSE,200,2016-02-01,FALSE,FALSE,0,2016-02-01,FALSE,FALSE,FALSE,0,0,0,LLVA59115,DUNRITE INC.,CHESAPEAKE,VA,23323,,,,,CHESAPEAKE,Hampton Roads
892,LLVA59128,NEWTON ENTERPRISES,CHESAPEAKE,VA,23320,,FALSE,FALSE,2306.63,2016-02-03,TRUE,FALSE,2083.43,2016-02-26,FALSE,TRUE,FALSE,0,0,23,LLVA59128,NEWTON ENTERPRISES,CHESAPEAKE,VA,23320,,,,,CHESAPEAKE,Hampton Roads
